company_id,year,account_code,account_label,amount,source,nature,defaut
24,2023,2111,Acquisitions immobilisations,14154,FLUX_TRESORERIE,investissement,non
24,2023,1011,Apports en capital,0,FLUX_TRESORERIE,financement,non
24,2023,4561,Dividendes versés,41,FLUX_TRESORERIE,remboursement,non
25,2021,701,Ventes de produits finis,244618,CPC,produit,non
25,2021,706,Prestations de services,104836,CPC,produit,non
25,2021,601,Achats de marchandises,87607,CPC,charge,non
25,2021,602,Achats de matières premières,43803,CPC,charge,non
25,2021,641,Rémunérations du personnel,54754,CPC,charge,non
25,2021,645,Charges sociales,32852,CPC,charge,non
25,2021,213,Constructions,132406,BILAN,actif,non
25,2021,223,Matériel informatique,33101,BILAN,actif,non
25,2021,411,Clients,62902,BILAN,actif,non
25,2021,511,Banque,16550,BILAN,actif,non
25,2021,101,Capital social,99304,BILAN,passif,non
25,2021,401,Fournisseurs,65705,BILAN,passif,non
25,2021,421,Personnel,21901,BILAN,passif,non
25,2021,7011,Encaissements clients,309621,FLUX_TRESORERIE,encaissement,non
25,2021,6011,Décaissements fournisseurs,112030,FLUX_TRESORERIE,decaissement_exploitation,non
25,2021,6411,Décaissements personnel,52616,FLUX_TRESORERIE,decaissement_exploitation,non
25,2021,6511,Décaissements impôts,10204,FLUX_TRESORERIE,decaissement_exploitation,non
25,2022,701,Ventes de produits finis,194290,CPC,produit,non
25,2022,706,Prestations de services,83267,CPC,produit,non
25,2022,601,Achats de marchandises,56469,CPC,charge,non
25,2022,602,Achats de matières premières,28234,CPC,charge,non
25,2022,641,Rémunérations du personnel,35293,CPC,charge,non
25,2022,645,Charges sociales,21176,CPC,charge,non
25,2022,213,Constructions,108329,BILAN,actif,non
25,2022,223,Matériel informatique,27082,BILAN,actif,non
25,2022,411,Clients,49960,BILAN,actif,non
25,2022,511,Banque,13541,BILAN,actif,non
25,2022,101,Capital social,81247,BILAN,passif,non
25,2022,401,Fournisseurs,42352,BILAN,passif,non
25,2022,421,Personnel,14117,BILAN,passif,non
25,2022,7011,Encaissements clients,285823,FLUX_TRESORERIE,encaissement,non
25,2022,6011,Décaissements fournisseurs,79586,FLUX_TRESORERIE,decaissement_exploitation,non
25,2022,6411,Décaissements personnel,32779,FLUX_TRESORERIE,decaissement_exploitation,non
25,2022,6511,Décaissements impôts,20350,FLUX_TRESORERIE,decaissement_exploitation,non
25,2022,2111,Acquisitions immobilisations,39140,FLUX_TRESORERIE,investissement,non
25,2022,4561,Dividendes versés,15679,FLUX_TRESORERIE,remboursement,non
25,2023,701,Ventes de produits finis,156588,CPC,produit,non
25,2023,706,Prestations de services,67109,CPC,produit,non
25,2023,601,Achats de marchandises,50372,CPC,charge,non
25,2023,602,Achats de matières premières,25186,CPC,charge,non
25,2023,641,Rémunérations du personnel,31482,CPC,charge,non
25,2023,645,Charges sociales,18889,CPC,charge,non
25,2023,213,Constructions,78855,BILAN,actif,non
25,2023,223,Matériel informatique,19713,BILAN,actif,non
25,2023,411,Clients,40265,BILAN,actif,non
25,2023,511,Banque,9856,BILAN,actif,non
25,2023,101,Capital social,59141,BILAN,passif,non
25,2023,401,Fournisseurs,37779,BILAN,passif,non
25,2023,421,Personnel,12593,BILAN,passif,non
25,2023,7011,Encaissements clients,228321,FLUX_TRESORERIE,encaissement,non
25,2023,6011,Décaissements fournisseurs,62864,FLUX_TRESORERIE,decaissement_exploitation,non
25,2023,6411,Décaissements personnel,29535,FLUX_TRESORERIE,decaissement_exploitation,non
25,2023,6511,Décaissements impôts,11180,FLUX_TRESORERIE,decaissement_exploitation,non
25,2023,2111,Acquisitions immobilisations,23642,FLUX_TRESORERIE,investissement,non
25,2023,1011,Apports en capital,0,FLUX_TRESORERIE,financement,non
25,2023,4561,Dividendes versés,4777,FLUX_TRESORERIE,remboursement,non
26,2021,701,Ventes de produits finis,326524,CPC,produit,non
26,2021,706,Prestations de services,139939,CPC,produit,non
26,2021,601,Achats de marchandises,130790,CPC,charge,non
26,2021,602,Achats de matières premières,65395,CPC,charge,non
26,2021,641,Rémunérations du personnel,81743,CPC,charge,non
26,2021,645,Charges sociales,49046,CPC,charge,non
26,2021,213,Constructions,223847,BILAN,actif,non
26,2021,223,Matériel informatique,55961,BILAN,actif,non
26,2021,411,Clients,83963,BILAN,actif,non
26,2021,511,Banque,27980,BILAN,actif,non
26,2021,101,Capital social,167885,BILAN,passif,non
26,2021,401,Fournisseurs,98092,BILAN,passif,non
26,2021,421,Personnel,32697,BILAN,passif,non
26,2021,7011,Encaissements clients,468865,FLUX_TRESORERIE,encaissement,non
26,2021,6011,Décaissements fournisseurs,170491,FLUX_TRESORERIE,decaissement_exploitation,non
26,2021,6411,Décaissements personnel,80124,FLUX_TRESORERIE,decaissement_exploitation,non
26,2021,6511,Décaissements impôts,1930,FLUX_TRESORERIE,decaissement_exploitation,non
26,2021,2111,Acquisitions immobilisations,42006,FLUX_TRESORERIE,investissement,non
26,2022,701,Ventes de produits finis,344832,CPC,produit,oui
26,2022,706,Prestations de services,147785,CPC,produit,oui
26,2022,601,Achats de marchandises,162099,CPC,charge,oui
26,2022,602,Achats de matières premières,81049,CPC,charge,oui
26,2022,641,Rémunérations du personnel,101312,CPC,charge,oui
26,2022,645,Charges sociales,60787,CPC,charge,oui
26,2022,213,Constructions,149420,BILAN,actif,oui
26,2022,223,Matériel informatique,37355,BILAN,actif,oui
26,2022,411,Clients,88671,BILAN,actif,oui
26,2022,511,Banque,18677,BILAN,actif,oui
26,2022,101,Capital social,112065,BILAN,passif,oui
26,2022,401,Fournisseurs,121574,BILAN,passif,oui
26,2022,421,Personnel,40524,BILAN,passif,oui
26,2022,7011,Encaissements clients,422608,FLUX_TRESORERIE,encaissement,oui
26,2022,6011,Décaissements fournisseurs,252044,FLUX_TRESORERIE,decaissement_exploitation,oui
26,2022,6411,Décaissements personnel,91519,FLUX_TRESORERIE,decaissement_exploitation,oui
26,2022,6511,Décaissements impôts,0,FLUX_TRESORERIE,decaissement_exploitation,oui
26,2022,2111,Acquisitions immobilisations,52656,FLUX_TRESORERIE,investissement,oui
26,2023,701,Ventes de produits finis,249975,CPC,produit,non
26,2023,706,Prestations de services,107132,CPC,produit,non
26,2023,601,Achats de marchandises,115680,CPC,charge,non
26,2023,602,Achats de matières premières,57840,CPC,charge,non
26,2023,641,Rémunérations du personnel,72300,CPC,charge,non
26,2023,645,Charges sociales,43380,CPC,charge,non
26,2023,213,Constructions,167399,BILAN,actif,non
26,2023,223,Matériel informatique,41849,BILAN,actif,non
26,2023,411,Clients,64279,BILAN,actif,non
26,2023,511,Banque,20924,BILAN,actif,non
26,2023,101,Capital social,125549,BILAN,passif,non
26,2023,401,Fournisseurs,86760,BILAN,passif,non
26,2023,421,Personnel,28920,BILAN,passif,non
26,2023,7011,Encaissements clients,329672,FLUX_TRESORERIE,encaissement,non
26,2023,6011,Décaissements fournisseurs,164937,FLUX_TRESORERIE,decaissement_exploitation,non
26,2023,6411,Décaissements personnel,67040,FLUX_TRESORERIE,decaissement_exploitation,non
26,2023,6511,Décaissements impôts,0,FLUX_TRESORERIE,decaissement_exploitation,non
27,2021,701,Ventes de produits finis,1144302,CPC,produit,non
27,2021,706,Prestations de services,490415,CPC,produit,non
27,2021,601,Achats de marchandises,504822,CPC,charge,non
27,2021,602,Achats de matières premières,252411,CPC,charge,non
27,2021,641,Rémunérations du personnel,315513,CPC,charge,non
27,2021,645,Charges sociales,189308,CPC,charge,non
27,2021,213,Constructions,773247,BILAN,actif,non
27,2021,223,Matériel informatique,193311,BILAN,actif,non
27,2021,411,Clients,294249,BILAN,actif,non
27,2021,511,Banque,96655,BILAN,actif,non
27,2021,101,Capital social,579935,BILAN,passif,non
27,2021,401,Fournisseurs,378616,BILAN,passif,non
27,2021,421,Personnel,126205,BILAN,passif,non
27,2021,7011,Encaissements clients,1414128,FLUX_TRESORERIE,encaissement,non
27,2021,6011,Décaissements fournisseurs,777107,FLUX_TRESORERIE,decaissement_exploitation,non
27,2021,6411,Décaissements personnel,291080,FLUX_TRESORERIE,decaissement_exploitation,non
27,2021,6511,Décaissements impôts,0,FLUX_TRESORERIE,decaissement_exploitation,non
27,2022,701,Ventes de produits finis,3745305,CPC,produit,oui
27,2022,706,Prestations de services,1605130,CPC,produit,oui
27,2022,601,Achats de marchandises,1766193,CPC,charge,oui
27,2022,602,Achats de matières premières,883096,CPC,charge,oui
27,2022,641,Rémunérations du personnel,1103871,CPC,charge,oui
27,2022,645,Charges sociales,662322,CPC,charge,oui
27,2022,213,Constructions,1614080,BILAN,actif,oui
27,2022,223,Matériel informatique,403520,BILAN,actif,oui
27,2022,411,Clients,963078,BILAN,actif,oui
27,2022,511,Banque,201760,BILAN,actif,oui
27,2022,101,Capital social,1210560,BILAN,passif,oui
27,2022,401,Fournisseurs,1324645,BILAN,passif,oui
27,2022,421,Personnel,441548,BILAN,passif,oui
27,2022,7011,Encaissements clients,4830864,FLUX_TRESORERIE,encaissement,oui
27,2022,6011,Décaissements fournisseurs,2217659,FLUX_TRESORERIE,decaissement_exploitation,oui
27,2022,6411,Décaissements personnel,1034171,FLUX_TRESORERIE,decaissement_exploitation,oui
27,2022,6511,Décaissements impôts,0,FLUX_TRESORERIE,decaissement_exploitation,oui
27,2022,2111,Acquisitions immobilisations,355511,FLUX_TRESORERIE,investissement,oui
27,2023,701,Ventes de produits finis,952387,CPC,produit,non
27,2023,706,Prestations de services,408166,CPC,produit,non
27,2023,601,Achats de marchandises,438249,CPC,charge,non
27,2023,602,Achats de matières premières,219124,CPC,charge,non
27,2023,641,Rémunérations du personnel,273905,CPC,charge,non
27,2023,645,Charges sociales,164343,CPC,charge,non
27,2023,213,Constructions,534907,BILAN,actif,non
27,2023,223,Matériel informatique,133726,BILAN,actif,non
27,2023,411,Clients,244899,BILAN,actif,non
27,2023,511,Banque,66863,BILAN,actif,non
27,2023,101,Capital social,401180,BILAN,passif,non
27,2023,401,Fournisseurs,328687,BILAN,passif,non
27,2023,421,Personnel,109562,BILAN,passif,non
27,2023,7011,Encaissements clients,1413116,FLUX_TRESORERIE,encaissement,non
27,2023,6011,Décaissements fournisseurs,590586,FLUX_TRESORERIE,decaissement_exploitation,non
27,2023,6411,Décaissements personnel,263225,FLUX_TRESORERIE,decaissement_exploitation,non
27,2023,6511,Décaissements impôts,0,FLUX_TRESORERIE,decaissement_exploitation,non
28,2021,701,Ventes de produits finis,180187,CPC,produit,non
28,2021,706,Prestations de services,77223,CPC,produit,non
28,2021,601,Achats de marchandises,67757,CPC,charge,non
28,2021,602,Achats de matières premières,33878,CPC,charge,non
28,2021,641,Rémunérations du personnel,42348,CPC,charge,non
28,2021,645,Charges sociales,25409,CPC,charge,non
28,2021,213,Constructions,130533,BILAN,actif,non
28,2021,223,Matériel informatique,32633,BILAN,actif,non
28,2021,411,Clients,46333,BILAN,actif,non
28,2021,511,Banque,16316,BILAN,actif,non
28,2021,101,Capital social,97900,BILAN,passif,non
28,2021,401,Fournisseurs,50818,BILAN,passif,non
28,2021,421,Personnel,16939,BILAN,passif,non
28,2021,7011,Encaissements clients,244160,FLUX_TRESORERIE,encaissement,non
28,2021,6011,Décaissements fournisseurs,84272,FLUX_TRESORERIE,decaissement_exploitation,non
28,2021,6411,Décaissements personnel,41870,FLUX_TRESORERIE,decaissement_exploitation,non
28,2021,6511,Décaissements impôts,4326,FLUX_TRESORERIE,decaissement_exploitation,non
28,2021,2111,Acquisitions immobilisations,38196,FLUX_TRESORERIE,investissement,non
28,2022,701,Ventes de produits finis,35000,CPC,produit,non
28,2022,706,Prestations de services,15000,CPC,produit,non
28,2022,601,Achats de marchandises,9546,CPC,charge,non
28,2022,602,Achats de matières premières,4773,CPC,charge,non
28,2022,641,Rémunérations du personnel,5966,CPC,charge,non
28,2022,645,Charges sociales,3579,CPC,charge,non
28,2022,213,Constructions,15854,BILAN,actif,non
28,2022,223,Matériel informatique,3963,BILAN,actif,non
28,2022,411,Clients,9000,BILAN,actif,non
28,2022,511,Banque,1981,BILAN,actif,non
28,2022,101,Capital social,11890,BILAN,passif,non
28,2022,401,Fournisseurs,7159,BILAN,passif,non
28,2022,421,Personnel,2386,BILAN,passif,non
28,2022,7011,Encaissements clients,43490,FLUX_TRESORERIE,encaissement,non
28,2022,6011,Décaissements fournisseurs,13557,FLUX_TRESORERIE,decaissement_exploitation,non
28,2022,6411,Décaissements personnel,5613,FLUX_TRESORERIE,decaissement_exploitation,non
28,2022,6511,Décaissements impôts,4895,FLUX_TRESORERIE,decaissement_exploitation,non
28,2022,2111,Acquisitions immobilisations,3450,FLUX_TRESORERIE,investissement,non
28,2023,701,Ventes de produits finis,188130,CPC,produit,non
28,2023,706,Prestations de services,80627,CPC,produit,non
28,2023,601,Achats de marchandises,72047,CPC,charge,non
28,2023,602,Achats de matières premières,36023,CPC,charge,non
28,2023,641,Rémunérations du personnel,45029,CPC,charge,non
28,2023,645,Charges sociales,27017,CPC,charge,non
28,2023,213,Constructions,119479,BILAN,actif,non
28,2023,223,Matériel informatique,29869,BILAN,actif,non
28,2023,411,Clients,48376,BILAN,actif,non
28,2023,511,Banque,14934,BILAN,actif,non
28,2023,101,Capital social,89609,BILAN,passif,non
28,2023,401,Fournisseurs,54035,BILAN,passif,non
28,2023,421,Personnel,18011,BILAN,passif,non
28,2023,7011,Encaissements clients,281004,FLUX_TRESORERIE,encaissement,non
28,2023,6011,Décaissements fournisseurs,98086,FLUX_TRESORERIE,decaissement_exploitation,non
28,2023,6411,Décaissements personnel,42319,FLUX_TRESORERIE,decaissement_exploitation,non
28,2023,6511,Décaissements impôts,3632,FLUX_TRESORERIE,decaissement_exploitation,non
28,2023,2111,Acquisitions immobilisations,40265,FLUX_TRESORERIE,investissement,non
29,2021,701,Ventes de produits finis,2413917,CPC,produit,non
29,2021,706,Prestations de services,1034536,CPC,produit,non
29,2021,601,Achats de marchandises,1227489,CPC,charge,non
29,2021,602,Achats de matières premières,613744,CPC,charge,non
29,2021,641,Rémunérations du personnel,767181,CPC,charge,non
29,2021,645,Charges sociales,460308,CPC,charge,non
29,2021,213,Constructions,1241588,BILAN,actif,non
29,2021,223,Matériel informatique,310397,BILAN,actif,non
29,2021,411,Clients,620721,BILAN,actif,non
29,2021,511,Banque,155198,BILAN,actif,non
29,2021,101,Capital social,931191,BILAN,passif,non
29,2021,401,Fournisseurs,920617,BILAN,passif,non
29,2021,421,Personnel,306872,BILAN,passif,non
29,2021,7011,Encaissements clients,3473957,FLUX_TRESORERIE,encaissement,non
29,2021,6011,Décaissements fournisseurs,1586337,FLUX_TRESORERIE,decaissement_exploitation,non
29,2021,6411,Décaissements personnel,754125,FLUX_TRESORERIE,decaissement_exploitation,non
29,2021,6511,Décaissements impôts,0,FLUX_TRESORERIE,decaissement_exploitation,non
29,2021,2111,Acquisitions immobilisations,407568,FLUX_TRESORERIE,investissement,non
29,2021,1011,Apports en capital,0,FLUX_TRESORERIE,financement,non
29,2022,701,Ventes de produits finis,329410,CPC,produit,non
29,2022,706,Prestations de services,141175,CPC,produit,non
29,2022,601,Achats de marchandises,146974,CPC,charge,non
29,2022,602,Achats de matières premières,73487,CPC,charge,non
29,2022,641,Rémunérations du personnel,91858,CPC,charge,non
29,2022,645,Charges sociales,55115,CPC,charge,non
29,2022,213,Constructions,163079,BILAN,actif,non
29,2022,223,Matériel informatique,40769,BILAN,actif,non
29,2022,411,Clients,84705,BILAN,actif,non
29,2022,511,Banque,20384,BILAN,actif,non
29,2022,101,Capital social,122309,BILAN,passif,non
29,2022,401,Fournisseurs,110230,BILAN,passif,non
29,2022,421,Personnel,36743,BILAN,passif,non
29,2022,7011,Encaissements clients,492941,FLUX_TRESORERIE,encaissement,non
29,2022,6011,Décaissements fournisseurs,212097,FLUX_TRESORERIE,decaissement_exploitation,non
29,2022,6411,Décaissements personnel,90008,FLUX_TRESORERIE,decaissement_exploitation,non
29,2022,6511,Décaissements impôts,0,FLUX_TRESORERIE,decaissement_exploitation,non
29,2022,1011,Apports en capital,0,FLUX_TRESORERIE,financement,non
29,2023,701,Ventes de produits finis,477104,CPC,produit,oui
29,2023,706,Prestations de services,204473,CPC,produit,oui
29,2023,601,Achats de marchandises,213260,CPC,charge,oui
29,2023,602,Achats de matières premières,106630,CPC,charge,oui
29,2023,641,Rémunérations du personnel,133287,CPC,charge,oui
29,2023,645,Charges sociales,79972,CPC,charge,oui
29,2023,213,Constructions,193423,BILAN,actif,oui
29,2023,223,Matériel informatique,48355,BILAN,actif,oui
29,2023,411,Clients,122683,BILAN,actif,oui
29,2023,511,Banque,24177,BILAN,actif,oui
29,2023,101,Capital social,145067,BILAN,passif,oui
29,2023,401,Fournisseurs,159945,BILAN,passif,oui
29,2023,421,Personnel,53315,BILAN,passif,oui
29,2023,7011,Encaissements clients,596620,FLUX_TRESORERIE,encaissement,oui
29,2023,6011,Décaissements fournisseurs,296310,FLUX_TRESORERIE,decaissement_exploitation,oui
29,2023,6411,Décaissements personnel,121473,FLUX_TRESORERIE,decaissement_exploitation,oui
29,2023,6511,Décaissements impôts,0,FLUX_TRESORERIE,decaissement_exploitation,oui
29,2023,2111,Acquisitions immobilisations,41684,FLUX_TRESORERIE,investissement,oui
30,2021,701,Ventes de produits finis,153068,CPC,produit,non
30,2021,706,Prestations de services,65600,CPC,produit,non
30,2021,601,Achats de marchandises,64842,CPC,charge,non
30,2021,602,Achats de matières premières,32421,CPC,charge,non
30,2021,641,Rémunérations du personnel,40526,CPC,charge,non
30,2021,645,Charges sociales,24315,CPC,charge,non
30,2021,213,Constructions,102331,BILAN,actif,non
30,2021,223,Matériel informatique,25582,BILAN,actif,non
30,2021,411,Clients,39360,BILAN,actif,non
30,2021,511,Banque,12791,BILAN,actif,non
30,2021,101,Capital social,76748,BILAN,passif,non
30,2021,401,Fournisseurs,48631,BILAN,passif,non
30,2021,421,Personnel,16210,BILAN,passif,non
30,2021,7011,Encaissements clients,208674,FLUX_TRESORERIE,encaissement,non
30,2021,6011,Décaissements fournisseurs,91175,FLUX_TRESORERIE,decaissement_exploitation,non
30,2021,6411,Décaissements personnel,40380,FLUX_TRESORERIE,decaissement_exploitation,non
30,2021,6511,Décaissements impôts,0,FLUX_TRESORERIE,decaissement_exploitation,non
30,2021,2111,Acquisitions immobilisations,23065,FLUX_TRESORERIE,investissement,non
30,2022,701,Ventes de produits finis,612645,CPC,produit,non
30,2022,706,Prestations de services,262562,CPC,produit,non
30,2022,601,Achats de marchandises,198868,CPC,charge,non
30,2022,602,Achats de matières premières,99434,CPC,charge,non
30,2022,641,Rémunérations du personnel,124292,CPC,charge,non
30,2022,645,Charges sociales,74575,CPC,charge,non
30,2022,213,Constructions,260494,BILAN,actif,non
30,2022,223,Matériel informatique,65123,BILAN,actif,non
30,2022,411,Clients,157537,BILAN,actif,non
30,2022,511,Banque,32561,BILAN,actif,non
30,2022,101,Capital social,195371,BILAN,passif,non
30,2022,401,Fournisseurs,149151,BILAN,passif,non
30,2022,421,Personnel,49717,BILAN,passif,non
30,2022,7011,Encaissements clients,850403,FLUX_TRESORERIE,encaissement,non
30,2022,6011,Décaissements fournisseurs,244519,FLUX_TRESORERIE,decaissement_exploitation,non
30,2022,6411,Décaissements personnel,115281,FLUX_TRESORERIE,decaissement_exploitation,non
30,2022,6511,Décaissements impôts,47176,FLUX_TRESORERIE,decaissement_exploitation,non
30,2022,2111,Acquisitions immobilisations,53739,FLUX_TRESORERIE,investissement,non
30,2023,701,Ventes de produits finis,484565,CPC,produit,non
30,2023,706,Prestations de services,207670,CPC,produit,non
30,2023,601,Achats de marchandises,174143,CPC,charge,non
30,2023,602,Achats de matières premières,87071,CPC,charge,non
30,2023,641,Rémunérations du personnel,108839,CPC,charge,non
30,2023,645,Charges sociales,65303,CPC,charge,non
30,2023,213,Constructions,210303,BILAN,actif,non
30,2023,223,Matériel informatique,52575,BILAN,actif,non
30,2023,411,Clients,124602,BILAN,actif,non
30,2023,511,Banque,26287,BILAN,actif,non
30,2023,101,Capital social,157727,BILAN,passif,non
30,2023,401,Fournisseurs,130607,BILAN,passif,non
30,2023,421,Personnel,43535,BILAN,passif,non
30,2023,7011,Encaissements clients,706467,FLUX_TRESORERIE,encaissement,non
30,2023,6011,Décaissements fournisseurs,259980,FLUX_TRESORERIE,decaissement_exploitation,non
30,2023,6411,Décaissements personnel,106324,FLUX_TRESORERIE,decaissement_exploitation,non
30,2023,6511,Décaissements impôts,22511,FLUX_TRESORERIE,decaissement_exploitation,non
30,2023,2111,Acquisitions immobilisations,50028,FLUX_TRESORERIE,investissement,non
30,2023,1011,Apports en capital,0,FLUX_TRESORERIE,financement,non
31,2021,701,Ventes de produits finis,291525,CPC,produit,non
31,2021,706,Prestations de services,124939,CPC,produit,non
31,2021,601,Achats de marchandises,127379,CPC,charge,non
31,2021,602,Achats de matières premières,63689,CPC,charge,non
31,2021,641,Rémunérations du personnel,79612,CPC,charge,non
31,2021,645,Charges sociales,47767,CPC,charge,non
31,2021,213,Constructions,183089,BILAN,actif,non
31,2021,223,Matériel informatique,45772,BILAN,actif,non
31,2021,411,Clients,74963,BILAN,actif,non
31,2021,511,Banque,22886,BILAN,actif,non
31,2021,101,Capital social,137316,BILAN,passif,non
31,2021,401,Fournisseurs,95534,BILAN,passif,non
31,2021,421,Personnel,31844,BILAN,passif,non
31,2021,7011,Encaissements clients,366709,FLUX_TRESORERIE,encaissement,non
31,2021,6011,Décaissements fournisseurs,205761,FLUX_TRESORERIE,decaissement_exploitation,non
31,2021,6411,Décaissements personnel,72185,FLUX_TRESORERIE,decaissement_exploitation,non
31,2021,6511,Décaissements impôts,0,FLUX_TRESORERIE,decaissement_exploitation,non
31,2021,2111,Acquisitions immobilisations,27306,FLUX_TRESORERIE,investissement,non
31,2022,701,Ventes de produits finis,1470938,CPC,produit,non
31,2022,706,Prestations de services,630402,CPC,produit,non
31,2022,601,Achats de marchandises,620926,CPC,charge,non
31,2022,602,Achats de matières premières,310463,CPC,charge,non
31,2022,641,Rémunérations du personnel,388078,CPC,charge,non
31,2022,645,Charges sociales,232847,CPC,charge,non
31,2022,213,Constructions,884142,BILAN,actif,non
31,2022,223,Matériel informatique,221035,BILAN,actif,non
31,2022,411,Clients,378241,BILAN,actif,non
31,2022,511,Banque,110517,BILAN,actif,non
31,2022,101,Capital social,663107,BILAN,passif,non
31,2022,401,Fournisseurs,465694,BILAN,passif,non
31,2022,421,Personnel,155231,BILAN,passif,non
31,2022,7011,Encaissements clients,1924679,FLUX_TRESORERIE,encaissement,non
31,2022,6011,Décaissements fournisseurs,779264,FLUX_TRESORERIE,decaissement_exploitation,non
31,2022,6411,Décaissements personnel,362993,FLUX_TRESORERIE,decaissement_exploitation,non
31,2022,6511,Décaissements impôts,0,FLUX_TRESORERIE,decaissement_exploitation,non
31,2023,701,Ventes de produits finis,206521,CPC,produit,non
31,2023,706,Prestations de services,88509,CPC,produit,non
31,2023,601,Achats de marchandises,77453,CPC,charge,non
31,2023,602,Achats de matières premières,38726,CPC,charge,non
31,2023,641,Rémunérations du personnel,48408,CPC,charge,non
31,2023,645,Charges sociales,29045,CPC,charge,non
31,2023,213,Constructions,125122,BILAN,actif,non
31,2023,223,Matériel informatique,31280,BILAN,actif,non
31,2023,411,Clients,53105,BILAN,actif,non
31,2023,511,Banque,15640,BILAN,actif,non
31,2023,101,Capital social,93841,BILAN,passif,non
31,2023,401,Fournisseurs,58090,BILAN,passif,non
31,2023,421,Personnel,19363,BILAN,passif,non
31,2023,7011,Encaissements clients,284876,FLUX_TRESORERIE,encaissement,non
31,2023,6011,Décaissements fournisseurs,100359,FLUX_TRESORERIE,decaissement_exploitation,non
31,2023,6411,Décaissements personnel,46746,FLUX_TRESORERIE,decaissement_exploitation,non
31,2023,6511,Décaissements impôts,5325,FLUX_TRESORERIE,decaissement_exploitation,non
31,2023,2111,Acquisitions immobilisations,42083,FLUX_TRESORERIE,investissement,non
32,2021,701,Ventes de produits finis,1427968,CPC,produit,oui
32,2021,706,Prestations de services,611986,CPC,produit,oui
32,2021,601,Achats de marchandises,332623,CPC,charge,oui
32,2021,602,Achats de matières premières,166311,CPC,charge,oui
32,2021,641,Rémunérations du personnel,207889,CPC,charge,oui
32,2021,645,Charges sociales,124733,CPC,charge,oui
32,2021,213,Constructions,971880,BILAN,actif,oui
32,2021,223,Matériel informatique,242970,BILAN,actif,oui
32,2021,411,Clients,367191,BILAN,actif,oui
32,2021,511,Banque,121485,BILAN,actif,oui
32,2021,101,Capital social,728910,BILAN,passif,oui
32,2021,401,Fournisseurs,249467,BILAN,passif,oui
32,2021,421,Personnel,83155,BILAN,passif,oui
32,2021,7011,Encaissements clients,1996177,FLUX_TRESORERIE,encaissement,oui
32,2021,6011,Décaissements fournisseurs,403078,FLUX_TRESORERIE,decaissement_exploitation,oui
32,2021,6411,Décaissements personnel,206415,FLUX_TRESORERIE,decaissement_exploitation,oui
32,2021,6511,Décaissements impôts,247796,FLUX_TRESORERIE,decaissement_exploitation,oui
32,2021,2111,Acquisitions immobilisations,165320,FLUX_TRESORERIE,investissement,oui
32,2021,4561,Dividendes versés,117338,FLUX_TRESORERIE,remboursement,oui
32,2022,701,Ventes de produits finis,81541,CPC,produit,non
32,2022,706,Prestations de services,34946,CPC,produit,non
32,2022,601,Achats de marchandises,20457,CPC,charge,non
32,2022,602,Achats de matières premières,10228,CPC,charge,non
32,2022,641,Rémunérations du personnel,12785,CPC,charge,non
32,2022,645,Charges sociales,7671,CPC,charge,non
32,2022,213,Constructions,48449,BILAN,actif,non
32,2022,223,Matériel informatique,12112,BILAN,actif,non
32,2022,411,Clients,20967,BILAN,actif,non
32,2022,511,Banque,6056,BILAN,actif,non
32,2022,101,Capital social,36337,BILAN,passif,non
32,2022,401,Fournisseurs,15342,BILAN,passif,non
32,2022,421,Personnel,5114,BILAN,passif,non
32,2022,7011,Encaissements clients,102320,FLUX_TRESORERIE,encaissement,non
32,2022,6011,Décaissements fournisseurs,30377,FLUX_TRESORERIE,decaissement_exploitation,non
32,2022,6411,Décaissements personnel,11546,FLUX_TRESORERIE,decaissement_exploitation,non
32,2022,6511,Décaissements impôts,12326,FLUX_TRESORERIE,decaissement_exploitation,non
32,2022,2111,Acquisitions immobilisations,11141,FLUX_TRESORERIE,investissement,non
32,2022,4561,Dividendes versés,7727,FLUX_TRESORERIE,remboursement,non
32,2023,701,Ventes de produits finis,119453,CPC,produit,non
32,2023,706,Prestations de services,51194,CPC,produit,non
32,2023,601,Achats de marchandises,36158,CPC,charge,non
32,2023,602,Achats de matières premières,18079,CPC,charge,non
32,2023,641,Rémunérations du personnel,22599,CPC,charge,non
32,2023,645,Charges sociales,13559,CPC,charge,non
32,2023,213,Constructions,51261,BILAN,actif,non
32,2023,223,Matériel informatique,12815,BILAN,actif,non
32,2023,411,Clients,30716,BILAN,actif,non
32,2023,511,Banque,6407,BILAN,actif,non
32,2023,101,Capital social,38445,BILAN,passif,non
32,2023,401,Fournisseurs,27118,BILAN,passif,non
32,2023,421,Personnel,9039,BILAN,passif,non
32,2023,7011,Encaissements clients,150423,FLUX_TRESORERIE,encaissement,non
32,2023,6011,Décaissements fournisseurs,53443,FLUX_TRESORERIE,decaissement_exploitation,non
32,2023,6411,Décaissements personnel,21862,FLUX_TRESORERIE,decaissement_exploitation,non
32,2023,6511,Décaissements impôts,10018,FLUX_TRESORERIE,decaissement_exploitation,non
33,2021,701,Ventes de produits finis,261878,CPC,produit,non
33,2021,706,Prestations de services,112233,CPC,produit,non
33,2021,601,Achats de marchandises,124349,CPC,charge,non
33,2021,602,Achats de matières premières,62174,CPC,charge,non
33,2021,641,Rémunérations du personnel,77718,CPC,charge,non
33,2021,645,Charges sociales,46631,CPC,charge,non
33,2021,213,Constructions,114707,BILAN,actif,non
